,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Tot_qual_cond,degrees_west,degrees_north,SalePrice,nhood_median_price,living_SF,liv_plus_grg_SF,total_indoor_SF,qXGrLivArea,qXliving_SF,qXliv_plus_grg_SF,qXtotal_indoor_SF,degNXqXindoorSF,nhoodXqXindoorSF,nhoodXsize,nhoodXqual
1292,1293,70,RM,60.0,6600,Pave,None,0,Lvl,AllPub,Corner,1,OldTown,0,0,1Fam,4,5,4,1892,1965,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,Stone,0,0,0,0,0,0,0,994,994,GasA,0,0,1,1378,994,0,2372,0,0,2,0,4,2,0,11,-2,0,-2,Attchd,1985.0,2,1,432,0,0,Y,0,287,0,0,0,0,-1,None,None,0,12,2009,WD,Normal,-3,93.6158599,42.0315288,107500,119000.0,2372,2804,3798,2377,11860,14020,18990,798178.731912,2259810000.0,451962000.0,595000.0
1293,1294,60,RL,78.0,10140,Pave,None,0,Lvl,AllPub,Inside,1,NWAmes,0,0,1Fam,4,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,PConc,1,0,0,5,194,0,0,638,832,GasA,0,1,1,832,832,0,1664,0,0,2,1,4,1,0,8,0,1,0,Attchd,1976.0,2,2,528,0,0,Y,0,28,0,0,259,0,-1,GdWo,None,0,3,2006,WD,Normal,-1,93.6668704,42.0561644,162900,182900.0,1858,2386,3024,1671,13006,16702,21168,890244.8880192,3871627200.0,553089600.0,1280300.0
1294,1295,20,RL,60.0,8172,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,1Fam,1,5,7,1955,1990,Hip,CompShg,WdShing,Plywood,,0.0,0,0,CBlock,0,0,0,2,167,0,0,697,864,GasA,0,1,1,864,0,0,864,1,0,1,0,2,1,0,5,0,0,-2,Detchd,1957.0,1,2,572,0,0,N,0,0,0,0,0,0,-1,None,None,0,4,2006,WD,Normal,-3,93.6700775,42.0256764,115000,121750.0,1031,1603,2300,869,5155,8015,11500,483295.2786,1400125000.0,280025000.0,608750.0
1295,1296,20,RL,70.0,8400,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,-2,0,1Fam,1,5,5,1968,1968,Hip,CompShg,HdBoard,HdBoard,BrkFace,168.0,0,0,CBlock,0,0,2,3,1016,0,0,36,1052,GasA,1,1,1,1052,0,0,1052,1,0,1,1,3,1,0,5,0,0,-2,Attchd,1968.0,2,1,288,0,0,Y,356,0,0,0,0,0,-1,GdWo,None,0,11,2006,WD,Normal,-2,,,138500,140000.0,2068,2356,2392,1057,10340,11780,11960,,1674400000.0,334880000.0,700000.0
1296,1297,20,RL,80.0,8700,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,6,1963,1963,Hip,CompShg,MetalSd,MetalSd,BrkFace,148.0,0,1,CBlock,0,0,1,4,776,0,0,344,1120,GasA,1,1,1,1128,0,0,1128,1,0,2,0,3,1,0,6,0,0,-2,Attchd,1963.0,2,2,525,0,0,Y,192,20,123,0,0,0,-1,MnPrv,None,0,12,2008,WD,Normal,-1,,,155000,140000.0,1904,2429,2773,1133,9520,12145,13865,,1941100000.0,388220000.0,700000.0
1297,1298,180,RM,35.0,3675,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,TwnhsE,3,6,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,82.0,0,0,PConc,1,0,1,5,547,0,0,0,547,GasA,1,1,1,1072,0,0,1072,1,0,2,0,2,1,0,5,0,0,-2,Basment,2005.0,3,2,525,0,0,Y,0,44,0,0,0,0,-1,None,None,0,6,2006,New,Partial,-2,93.6700775,42.0256764,140000,121750.0,1619,2144,2144,1078,9714,12864,12864,540618.3012096001,1566192000.0,261032000.0,730500.0
1298,1299,60,RL,313.0,63887,Pave,None,3,Bnk,AllPub,Corner,1,Edwards,-2,0,1Fam,4,10,5,2008,2008,Hip,ClyTile,Stucco,Stucco,Stone,796.0,2,0,PConc,2,0,1,5,5644,0,0,466,6110,GasA,2,1,1,4692,950,0,5642,2,0,2,1,3,1,2,12,0,3,1,Attchd,2008.0,3,2,1418,0,0,Y,214,292,0,0,0,480,1,None,None,0,1,2008,New,Partial,8,93.6700775,42.0256764,160000,121750.0,11286,12704,13170,5652,112860,127040,131700,5534781.58188,16034475000.0,1603447500.0,1217500.0
1299,1300,20,RL,75.0,7500,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1959,1994,Hip,CompShg,BrkFace,BrkFace,,0.0,0,0,CBlock,0,0,0,1,340,2,906,0,1246,GasA,2,1,1,1246,0,0,1246,1,0,1,1,3,1,1,6,0,0,-2,Attchd,1959.0,2,1,305,0,0,Y,218,0,0,0,0,0,-1,GdPrv,None,0,5,2010,WD,Normal,0,,,154000,140000.0,1586,1891,2797,1251,7930,9455,13985,,1957900000.0,391580000.0,700000.0
1300,1301,60,RL,,10762,Pave,None,1,Lvl,AllPub,CulDSac,1,Gilbert,0,0,1Fam,4,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,,344.0,1,0,PConc,1,0,0,5,694,0,0,284,978,GasA,2,1,1,1005,978,0,1983,0,0,2,1,3,1,1,9,0,1,0,Attchd,1999.0,3,2,490,0,0,Y,0,0,0,0,0,0,-1,None,None,0,5,2009,WD,Normal,3,93.6482427,42.1073852,225000,181000.0,2677,3167,3451,1990,18739,22169,24157,1017188.1042764001,4372417000.0,624631000.0,1267000.0
1301,1302,70,RL,,7500,Pave,None,1,Bnk,AllPub,Inside,1,Crawfor,0,0,1Fam,4,6,7,1942,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,0,3,547,0,0,224,771,GasA,-1,1,1,753,741,0,1494,0,0,1,0,3,1,1,7,0,2,1,Attchd,1942.0,1,1,213,0,0,P,0,0,0,0,224,0,-1,None,None,0,11,2009,WD,Normal,0,93.6196433,42.0262182,177500,200624.0,2041,2254,2478,1500,12246,13524,14868,624845.8121976,2982877632.0,497146272.0,1203744.0
1302,1303,60,RL,92.0,10120,Pave,None,0,Lvl,AllPub,Inside,1,NoRidge,0,0,1Fam,4,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,391.0,1,0,PConc,1,0,0,5,740,0,0,425,1165,GasA,2,1,1,1203,1323,0,2526,1,0,2,1,4,1,1,8,0,1,0,Attchd,1994.0,2,3,844,0,0,Y,309,78,0,0,0,0,-1,None,None,0,12,2006,WD,Normal,3,93.6550459,42.051161,290000,301500.0,3266,4110,4535,2534,26128,32880,36280,1525616.12108,10938420000.0,1367302500.0,2412000.0
1303,1304,20,RL,73.0,8688,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,1,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,228.0,1,0,PConc,1,0,2,0,0,0,0,1616,1616,GasA,2,1,1,1616,0,0,1616,0,0,2,0,3,1,1,7,0,0,-2,Attchd,2005.0,2,3,834,0,0,Y,208,59,0,0,0,0,-1,None,None,0,4,2006,WD,Normal,1,93.6435389,42.0489287,232000,225500.0,1616,2450,4066,1623,11312,17150,28462,1196796.6086594,6418181000.0,916883000.0,1578500.0
1304,1305,160,RM,32.0,3363,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,TwnhsE,4,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,117.0,1,0,PConc,1,0,0,0,0,0,0,976,976,GasA,2,1,1,976,732,0,1708,0,0,2,0,3,1,1,7,-4,0,-2,Detchd,2004.0,1,2,380,0,0,Y,0,40,0,0,0,0,-1,None,None,0,4,2006,WD,Normal,1,93.6700775,42.0256764,130000,121750.0,1708,2088,3064,1715,11956,14616,21448,901366.7074272,2611294000.0,373042000.0,852250.0
1305,1306,20,RL,108.0,13173,Pave,None,1,Lvl,AllPub,Corner,1,NridgHt,0,0,1Fam,1,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,300.0,1,0,PConc,2,0,0,5,1572,0,0,80,1652,GasA,2,1,1,1652,0,0,1652,1,0,2,0,2,1,2,6,0,2,2,Attchd,2006.0,3,2,840,0,0,Y,404,102,0,0,0,0,-1,None,None,0,11,2009,WD,Normal,6,93.6521432,42.0593971,325000,315000.0,3224,4064,4144,1661,29016,36576,37296,1568647.2742416,11748240000.0,1305360000.0,2835000.0
1306,1307,120,RL,48.0,6955,Pave,None,1,Lvl,AllPub,Inside,1,NridgHt,0,0,TwnhsE,1,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,1,0,PConc,1,0,0,0,0,0,0,1368,1368,GasA,2,1,1,1368,0,0,1368,0,0,2,0,2,1,1,6,0,1,1,Attchd,2005.0,2,2,474,0,0,Y,132,35,0,0,0,0,-1,None,None,0,9,2006,New,Partial,4,93.6521432,42.0593971,202500,315000.0,1368,1842,3210,1375,9576,12894,22470,945074.652837,7078050000.0,1011150000.0,2205000.0
1307,1308,20,RL,60.0,8072,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,1,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,0,1,PConc,1,1,0,4,746,0,0,244,990,GasA,2,1,1,990,0,0,990,1,0,1,0,3,1,0,5,0,0,-2,Detchd,2000.0,1,2,480,0,0,Y,0,64,0,0,0,0,-1,None,None,0,5,2009,WD,Normal,1,93.6629245,42.0210558,138000,197200.0,1736,2216,2460,995,8680,11080,12300,516858.98634,2425560000.0,485112000.0,986000.0
1308,1309,20,RM,100.0,12000,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,1,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,5,144,4,608,172,924,GasA,2,1,1,1122,0,0,1122,1,0,1,0,2,1,1,6,0,0,-2,Attchd,1948.0,1,2,528,0,0,Y,0,36,0,0,0,0,-1,GdWo,None,0,5,2008,WD,Normal,0,93.6158599,42.0315288,147000,119000.0,1266,1794,2574,1127,6330,8970,12870,540945.775656,1531530000.0,306306000.0,595000.0
1309,1310,20,RL,,7153,Pave,None,0,Lvl,AllPub,Inside,1,SawyerW,0,0,1Fam,1,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,88.0,0,0,CBlock,1,0,0,5,1200,0,0,78,1278,GasA,1,1,1,1294,0,0,1294,1,0,2,0,3,1,1,6,0,0,-2,Attchd,1991.0,2,2,496,0,0,Y,112,51,0,0,0,0,-1,GdWo,None,0,6,2008,WD,Normal,-1,93.6196433,42.0262182,179200,179900.0,2494,2990,3068,1300,14964,17940,18408,773618.6246256001,3311599200.0,551933200.0,1079400.0
1310,1311,20,RL,100.0,17500,Pave,None,0,Lvl,AllPub,Inside,1,Crawfor,2,0,1Fam,1,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,,0.0,1,1,PConc,1,0,2,5,1406,0,0,496,1902,GasA,0,1,1,1902,0,0,1902,1,0,2,0,3,1,2,7,0,2,0,Attchd,1959.0,3,2,567,0,0,Y,0,207,162,0,0,0,-1,None,None,0,5,2010,WD,Normal,3,93.6196433,42.0262182,335000,200624.0,3308,3875,4371,1909,23156,27125,30597,1285876.1982654,6138492528.0,876927504.0,1404368.0
1311,1312,20,RL,68.0,8814,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,1,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,80.0,1,0,PConc,1,0,0,5,925,0,0,349,1274,GasA,2,1,1,1274,0,0,1274,1,0,2,0,3,1,1,6,0,0,-2,Attchd,2005.0,2,2,508,0,0,Y,264,98,0,0,0,0,-1,None,None,0,1,2007,New,Partial,1,93.6629245,42.0210558,203000,197200.0,2199,2707,3056,1281,15393,18949,21392,898914.4256735999,4218502400.0,602643200.0,1380400.0
1312,1313,60,RL,,9572,Pave,None,1,Lvl,AllPub,Inside,1,NoRidge,0,0,1Fam,4,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,336.0,1,0,PConc,2,0,0,5,482,0,0,971,1453,GasA,2,1,1,1453,1357,0,2810,0,0,2,1,4,1,1,9,0,1,2,Attchd,1990.0,2,2,750,1,1,Y,500,0,0,0,0,0,-1,None,None,0,6,2007,WD,Normal,7,93.6550459,42.051161,302000,301500.0,3292,4042,5013,2818,26336,32336,40104,1686419.760744,12091356000.0,1511419500.0,2412000.0
1313,1314,60,RL,108.0,14774,Pave,None,1,Lvl,AllPub,Corner,1,NoRidge,0,0,1Fam,4,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,165.0,1,0,PConc,1,0,0,0,0,0,0,1393,1393,GasA,2,1,1,1422,1177,0,2599,0,0,2,1,4,1,1,10,0,1,0,BuiltIn,1999.0,3,3,779,0,0,Y,668,30,0,0,0,0,-1,None,None,0,5,2010,WD,Normal,3,93.6550459,42.051161,333168,301500.0,2599,3378,4771,2608,23391,30402,42939,1805634.802179,12946108500.0,1438456500.0,2713500.0
1314,1315,20,RL,60.0,8190,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,1Fam,1,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,0,2,732,0,0,216,948,GasA,2,1,1,948,0,0,948,1,0,1,0,3,1,0,5,0,1,0,Detchd,1956.0,1,1,280,0,0,Y,0,36,0,0,0,0,-1,None,None,0,10,2007,WD,Normal,1,93.6700775,42.0256764,119000,121750.0,1680,1960,2176,952,6720,7840,8704,365791.4873856,1059712000.0,264928000.0,487000.0
1315,1316,60,RL,85.0,11075,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,4,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,-1,0,1,4,500,1,276,176,952,GasA,0,1,1,1092,1020,0,2112,0,0,2,1,4,1,0,9,0,2,1,Attchd,1969.0,1,2,576,0,0,Y,280,0,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,0,,,206900,140000.0,2612,3188,3640,2118,15672,19128,21840,,3057600000.0,509600000.0,840000.0
1316,1317,20,RL,61.0,10226,Pave,None,1,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,1,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,270.0,1,0,PConc,2,0,1,0,0,0,0,1622,1622,GasA,2,1,1,1630,0,0,1630,1,0,2,0,3,1,2,8,0,1,1,Attchd,2008.0,2,3,860,0,0,Y,172,42,0,0,0,0,-1,None,None,0,1,2009,WD,Normal,5,93.6629245,42.0210558,295493,197200.0,1630,2490,4112,1638,13040,19920,32896,1382324.6515968,6487091200.0,810886400.0,1577600.0
1317,1318,120,FV,47.0,4230,Pave,Pave,0,Lvl,AllPub,Corner,1,Somerst,0,0,TwnhsE,1,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,2,1,0,0,0,0,0,1352,1352,GasA,2,1,1,1352,0,0,1352,0,0,2,0,2,1,1,5,0,1,1,Attchd,2006.0,2,2,466,0,0,Y,0,241,0,0,0,0,-1,None,None,0,4,2007,New,Partial,5,93.6435389,42.0489287,208900,225500.0,1352,1818,3170,1359,9464,12726,22190,933065.7278529999,5003845000.0,714835000.0,1578500.0
1318,1319,20,RL,,14781,Pave,None,2,Lvl,AllPub,CulDSac,1,CollgCr,0,0,1Fam,1,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,178.0,1,0,PConc,1,0,1,0,0,0,0,1753,1753,GasA,2,1,1,1787,0,0,1787,0,0,2,0,3,1,1,7,0,1,0,Attchd,2001.0,2,3,748,0,0,Y,198,150,0,0,0,0,-1,None,None,0,8,2006,WD,Normal,3,93.6629245,42.0210558,275000,197200.0,1787,2535,4288,1795,14296,20280,34304,1441490.2981632,6764748800.0,845593600.0,1577600.0
1319,1320,20,RL,75.0,10215,Pave,None,0,Bnk,AllPub,Inside,1,Edwards,0,0,1Fam,1,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,132.0,0,0,PConc,0,0,0,4,492,0,0,372,864,GasA,2,1,1,948,0,0,948,0,0,1,0,3,1,0,5,0,0,-2,Attchd,1954.0,1,1,248,0,0,Y,0,0,0,0,0,0,-1,None,None,0,2,2007,WD,Normal,-1,93.6700775,42.0256764,111000,121750.0,1440,1688,2060,952,5760,6752,8240,346291.57353600004,1003220000.0,250805000.0,487000.0
1320,1321,20,RL,70.0,8400,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,,0.0,0,0,CBlock,0,0,0,4,189,2,661,628,1478,GasA,1,1,1,1478,0,0,1478,1,0,1,1,3,1,0,6,0,2,1,Attchd,1957.0,2,2,442,0,0,Y,114,0,0,0,216,0,-1,None,None,0,6,2009,WD,Normal,1,,,156500,140000.0,1667,2109,3398,1484,10002,12654,20388,,2854320000.0,475720000.0,840000.0
1321,1322,20,RL,,6627,Pave,None,1,Lvl,AllPub,Corner,1,BrkSide,-2,0,1Fam,1,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,-1,0,-1,0,0,0,0,0,0,Floor,0,0,1,720,0,0,720,0,0,1,0,2,1,0,4,0,0,-2,Detchd,1955.0,1,1,287,0,-1,Y,0,0,0,0,0,0,-1,None,None,0,7,2008,WD,Normal,-4,93.6276074,42.0322741,72500,124300.0,720,1007,1007,723,2160,3021,3021,126979.5000561,375510300.0,125170100.0,372900.0
1322,1323,60,RL,107.0,10186,Pave,None,1,Lvl,AllPub,Inside,1,NoRidge,0,0,1Fam,4,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,1,0,PConc,1,0,0,5,674,0,0,76,750,GasA,2,1,1,1061,862,0,1923,1,0,2,1,3,1,1,8,0,1,0,Attchd,1992.0,2,2,564,0,0,Y,240,39,0,0,0,0,-1,None,None,0,6,2010,WD,Normal,3,93.6550459,42.051161,190000,301500.0,2597,3161,3237,1930,18179,22127,22659,952837.257099,6831688500.0,975955500.0,2110500.0
1323,1324,30,RL,50.0,5330,Pave,None,0,HLS,AllPub,Inside,1,BrkSide,0,0,1Fam,1,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,,0.0,-1,0,CBlock,0,0,0,1,280,0,0,140,420,GasA,1,1,1,708,0,0,708,0,0,1,0,2,1,-1,5,0,0,-2,None,,0,0,0,-2,-2,Y,164,0,0,0,0,0,-1,None,None,0,12,2009,WD,Normal,-8,93.6276074,42.0322741,82500,124300.0,988,988,1128,712,3952,3952,4512,189649.6207392,560841600.0,140210400.0,497200.0
1324,1325,20,RL,75.0,9986,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,1,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,428.0,1,0,PConc,2,0,2,0,0,0,0,1795,1795,GasA,2,1,1,1795,0,0,1795,0,0,2,0,2,1,1,7,0,1,1,Attchd,2007.0,2,3,895,0,0,Y,0,49,0,0,0,0,-1,None,None,0,2,2007,New,Partial,4,93.6435389,42.0489287,147000,225500.0,1795,2690,4485,1803,14360,21520,35880,1508715.561756,8090940000.0,1011367500.0,1804000.0
1325,1326,30,RM,40.0,3636,Pave,None,0,Lvl,AllPub,Inside,1,IDOTRR,0,0,1Fam,1,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,0,0,BrkTil,0,-1,0,0,0,0,0,796,796,GasA,-1,0,1,796,0,0,796,0,0,1,0,2,1,0,5,0,0,-2,None,,0,0,0,-2,-2,N,0,0,100,0,0,0,-1,MnPrv,None,0,1,2008,WD,Normal,-9,93.6196433,42.0262182,55000,103000.0,796,796,1592,800,3184,3184,6368,267622.9574976,655904000.0,163976000.0,412000.0
1326,1327,30,RH,70.0,4270,Pave,None,0,Bnk,AllPub,Inside,2,Edwards,0,0,1Fam,1,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,0,2,544,0,0,0,544,GasA,2,1,1,774,0,0,774,0,0,1,0,3,1,1,6,0,0,-2,None,,0,0,0,-2,-2,Y,0,0,286,0,0,0,-1,None,None,0,5,2007,WD,Normal,-4,93.6700775,42.0256764,79000,121750.0,1318,1318,1318,777,3954,3954,3954,166169.5244856,481399500.0,160466500.0,365250.0
1327,1328,20,RL,60.0,6600,Pave,None,0,Lvl,AllPub,Inside,1,Mitchel,0,0,1Fam,1,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,1,1,CBlock,0,0,0,4,641,0,0,175,816,GasA,2,1,1,816,0,0,816,0,1,1,0,3,1,1,5,0,1,2,Attchd,1982.0,1,1,264,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,10,2008,WD,Normal,6,93.6048323,41.9923905,130500,153500.0,1457,1721,1896,821,7285,8605,9480,398087.86194,1455180000.0,291036000.0,767500.0
1328,1329,50,RM,60.0,10440,Pave,Grvl,0,Lvl,AllPub,Corner,1,OldTown,0,0,1Fam,3,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,,0.0,1,1,BrkTil,1,0,0,1,493,0,0,1017,1510,GasW,2,1,1,1584,1208,0,2792,0,0,2,0,5,1,0,8,-3,2,0,Detchd,1920.0,1,2,520,-1,0,Y,0,547,0,0,480,0,-1,MnPrv,Shed,1150,6,2008,WD,Normal,2,93.6158599,42.0315288,256000,119000.0,3285,3805,4822,2798,19710,22830,28932,1216056.1912415999,3442908000.0,573818000.0,714000.0
1329,1330,60,RL,63.0,9084,Pave,None,1,Lvl,AllPub,Inside,1,Gilbert,0,0,1Fam,4,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,1,0,0,0,0,0,0,935,935,GasA,1,1,1,955,677,0,1632,0,0,2,1,3,1,0,8,0,1,0,Attchd,1998.0,3,2,462,0,0,Y,0,28,0,0,0,0,-1,None,None,0,6,2006,WD,Normal,0,93.6482427,42.1073852,176500,181000.0,1632,2094,3029,1639,11424,14658,21203,892802.8883956,3837743000.0,548249000.0,1267000.0
1330,1331,20,RL,85.0,10000,Pave,None,0,Lvl,AllPub,Inside,1,Somerst,0,0,1Fam,1,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,410.0,1,0,PConc,1,1,2,0,0,0,0,1588,1588,GasA,2,1,1,1588,0,0,1588,0,0,2,0,3,1,1,7,0,1,1,Attchd,2006.0,2,3,825,0,0,Y,144,45,0,0,0,0,-1,None,None,0,12,2007,WD,Normal,5,93.6435389,42.0489287,227000,225500.0,1588,2413,4001,1596,12704,19304,32008,1345902.1098296,7217804000.0,902225500.0,1804000.0
1331,1332,80,RL,55.0,10780,Pave,None,1,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,2,4,483,0,0,428,911,GasA,1,1,1,954,0,0,954,0,0,1,0,3,1,0,6,0,0,-2,Detchd,1976.0,1,2,576,0,0,Y,0,0,0,0,0,0,-1,None,None,0,7,2006,WD,Normal,-2,93.6629245,42.0210558,132500,197200.0,1437,2013,2441,959,7185,10065,12205,512866.986039,2406826000.0,481365200.0,986000.0
1332,1333,20,RL,67.0,8877,Pave,None,0,Lvl,AllPub,Inside,2,Edwards,0,0,1Fam,1,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,1,4,690,0,0,126,816,GasA,2,1,1,816,0,0,816,1,0,1,0,2,1,0,3,0,1,1,Detchd,1958.0,1,1,288,-1,-1,Y,0,0,0,0,0,0,-1,None,None,0,5,2009,WD,Normal,0,93.6700775,42.0256764,100000,121750.0,1506,1794,1920,820,6024,7176,7680,322757.19475200004,935040000.0,233760000.0,487000.0
1333,1334,50,RM,60.0,7200,Pave,None,0,Lvl,AllPub,Corner,1,IDOTRR,0,0,1Fam,3,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,0,0,0,0,0,803,803,GasA,2,1,1,803,557,0,1360,0,0,1,1,2,1,1,6,0,0,-2,Detchd,1951.0,1,1,297,0,0,Y,0,65,190,0,0,0,-1,MnPrv,None,0,7,2006,WD,Normal,0,93.6196433,42.0262182,125500,103000.0,1360,1657,2460,1365,6800,8285,12300,516922.48386000004,1266900000.0,253380000.0,515000.0
1334,1335,160,RM,24.0,2368,Pave,None,0,Lvl,AllPub,Inside,1,BrDale,0,0,TwnhsE,4,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,,312.0,0,0,CBlock,0,0,0,1,765,0,0,0,765,GasA,0,1,1,765,600,0,1365,0,0,1,1,3,1,0,7,-1,0,-2,Attchd,1970.0,1,2,440,0,0,Y,0,36,0,0,0,0,-1,None,None,0,5,2009,WD,Normal,-3,93.6305266,42.0538966,125000,106000.0,2130,2570,2570,1370,10650,12850,12850,540392.57131,1362100000.0,272420000.0,530000.0
1335,1336,20,RL,80.0,9650,Pave,None,0,Lvl,AllPub,Inside,1,NWAmes,0,0,1Fam,1,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,360.0,0,0,CBlock,1,0,0,4,686,0,0,664,1350,GasA,0,1,1,1334,0,0,1334,0,1,2,0,2,1,0,6,0,1,0,Attchd,1977.0,2,2,630,0,0,Y,0,16,0,0,0,0,-1,None,None,0,4,2009,WD,Normal,-1,93.6668704,42.0561644,167900,182900.0,2020,2650,3314,1340,12120,15900,19884,836244.7729296,3636783600.0,606130600.0,1097400.0
1336,1337,90,RL,87.0,9246,Pave,None,1,Lvl,AllPub,Inside,1,NWAmes,-2,0,Duplex,1,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,564.0,0,0,CBlock,0,0,0,0,0,0,0,1656,1656,GasA,0,1,1,1656,0,0,1656,0,0,2,0,4,2,0,8,0,0,-2,Detchd,1973.0,1,2,506,0,0,Y,0,211,0,0,0,0,-1,None,None,0,11,2008,WD,Normal,-3,93.6668704,42.0561644,135000,182900.0,1656,2162,3818,1661,8280,10810,19090,802852.178396,3491561000.0,698312200.0,914500.0
