,Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,Tot_qual_cond,degrees_west,degrees_north
1108,1109,60,RL,,8063,Pave,None,0,Lvl,AllPub,Inside,1,Gilbert,0,0,1Fam,4,6,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,1,0,0,0,0,0,0,924,924,GasA,2,1,1,948,742,0,1690,0,0,2,1,3,1,0,7,0,1,0,Attchd,2000.0,2,2,463,0,0,Y,100,48,0,0,0,0,-1,None,None,0,11,2007,WD,Abnorml,181000,1,93.6482427,42.1073852
1109,1110,20,RL,107.0,11362,Pave,None,1,Lvl,AllPub,Inside,1,NridgHt,0,0,1Fam,1,8,5,2004,2005,Gable,CompShg,MetalSd,MetalSd,Stone,42.0,1,0,PConc,2,0,1,5,1039,0,0,797,1836,GasA,2,1,1,1836,0,0,1836,1,0,2,0,3,1,1,7,0,1,1,Attchd,2004.0,3,3,862,0,0,Y,125,185,0,0,0,0,-1,None,None,0,3,2009,WD,Normal,280000,4,93.6521432,42.0593971
1110,1111,60,RL,,8000,Pave,None,0,Lvl,AllPub,Inside,1,Gilbert,0,0,1Fam,4,6,5,1995,1996,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,PConc,1,0,0,5,219,0,0,554,773,GasA,1,1,1,773,885,0,1658,1,0,2,1,3,1,0,8,0,1,0,Attchd,1995.0,3,2,431,0,0,Y,224,84,0,0,0,0,-1,None,None,0,6,2008,WD,Normal,188000,0,93.6482427,42.1073852
1111,1112,60,RL,80.0,10480,Pave,None,0,Lvl,AllPub,Inside,1,NWAmes,0,0,1Fam,4,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,0,0,CBlock,0,0,0,4,403,0,0,400,803,GasA,0,1,1,1098,866,0,1964,0,0,2,1,4,1,0,8,0,1,1,Attchd,1976.0,2,2,483,0,0,Y,0,69,0,0,0,0,-1,None,None,0,9,2008,WD,Normal,205000,0,93.6668704,42.0561644
1112,1113,20,RL,73.0,7100,Pave,None,1,Lvl,AllPub,Corner,1,NAmes,0,0,1Fam,1,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,,0.0,0,0,CBlock,0,0,0,5,708,0,0,108,816,GasA,0,1,0,816,0,0,816,1,0,1,0,2,1,0,5,0,0,-2,Detchd,1957.0,1,1,308,0,0,Y,0,0,0,0,0,0,-1,None,None,0,7,2006,WD,Normal,129900,-3,,
1113,1114,20,RL,66.0,8923,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,7,1953,2006,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,CBlock,0,0,0,3,643,0,0,365,1008,GasA,1,1,1,1008,0,0,1008,1,0,1,0,2,1,1,6,0,0,-2,Attchd,1953.0,1,1,240,0,0,Y,0,18,0,0,0,0,-1,None,None,0,5,2007,WD,Normal,134500,-1,,
1114,1115,20,RL,90.0,5400,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,1,5,7,1954,2000,Gable,CompShg,MetalSd,MetalSd,,0.0,0,1,CBlock,0,0,0,2,415,0,0,418,833,GasA,2,1,1,833,0,0,833,0,0,1,0,2,1,1,4,0,0,-2,Detchd,1955.0,1,1,326,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,8,2006,WD,Normal,117000,1,93.6158599,42.0315288
1115,1116,20,RL,93.0,12085,Pave,None,0,Lvl,AllPub,Inside,1,NridgHt,0,0,1Fam,1,8,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,Stone,328.0,1,0,PConc,2,0,0,5,1004,0,0,730,1734,GasA,2,1,1,1734,0,0,1734,1,0,2,0,3,1,2,7,0,1,1,Attchd,2007.0,2,3,928,0,0,Y,0,0,0,0,0,0,-1,None,None,0,11,2007,New,Partial,318000,5,93.6521432,42.0593971
1116,1117,80,RL,,7750,Pave,None,0,Lvl,AllPub,Inside,1,Gilbert,0,0,1Fam,SLvl,8,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,5,353,0,0,55,408,GasA,2,1,1,779,640,0,1419,1,0,2,1,3,1,1,7,0,1,0,BuiltIn,2002.0,3,2,527,0,0,Y,120,0,0,0,0,0,-1,None,None,0,3,2009,WD,Normal,184100,3,93.6482427,42.1073852
1117,1118,20,RL,57.0,9764,Pave,None,1,Lvl,AllPub,FR2,1,Sawyer,-2,0,1Fam,1,5,7,1967,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,0,3,702,0,0,192,894,GasA,2,1,1,894,0,0,894,1,0,1,0,3,1,1,5,0,0,-2,Attchd,1967.0,2,2,450,0,0,Y,0,0,0,0,0,0,-1,None,None,0,5,2008,WD,Normal,130000,0,93.6196433,42.0262182
1118,1119,80,RL,85.0,13825,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,SLvl,5,6,1958,1987,Gable,CompShg,MetalSd,MetalSd,,0.0,0,1,CBlock,0,0,0,0,0,0,0,533,533,GasA,0,1,1,1021,580,0,1601,0,1,1,0,3,1,0,6,-2,0,-2,BuiltIn,1958.0,2,1,300,0,0,Y,280,34,0,0,0,0,-1,None,None,0,12,2008,WD,Normal,140000,-2,93.6196433,42.0262182
1119,1120,20,RL,70.0,7560,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,5,5,1959,1959,Gable,CompShg,BrkFace,Wd Sdng,,0.0,0,0,CBlock,0,0,0,1,369,0,0,671,1040,GasA,0,1,0,1040,0,0,1040,0,0,1,0,3,1,0,6,0,0,-2,Attchd,1959.0,2,1,286,0,0,Y,140,0,252,0,0,0,-1,GdWo,None,0,7,2006,WD,Normal,133700,-3,,
1120,1121,30,RM,59.0,8263,Pave,None,0,Bnk,AllPub,Inside,2,IDOTRR,0,0,1Fam,1,6,5,1920,1950,Gable,CompShg,BrkFace,BrkFace,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,1012,1012,GasA,0,1,0,1012,0,0,1012,0,0,1,0,2,1,0,6,0,1,1,Detchd,1920.0,1,1,308,0,0,Y,0,22,112,0,0,0,-1,MnPrv,None,0,5,2007,WD,Normal,118400,0,93.6196433,42.0262182
1121,1122,20,RL,84.0,10084,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,1,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,1,0,PConc,1,0,2,5,24,0,0,1528,1552,GasA,2,1,1,1552,0,0,1552,0,0,2,0,3,1,1,7,0,0,-2,Attchd,2005.0,2,3,782,0,0,Y,144,20,0,0,0,0,-1,None,None,0,7,2006,New,Partial,212900,1,93.6629245,42.0210558
1122,1123,20,RL,,8926,Pave,None,1,Lvl,AllPub,Corner,1,Edwards,0,0,1Fam,1,4,3,1956,1956,Gable,CompShg,AsbShng,AsbShng,,0.0,0,0,CBlock,0,0,0,0,0,0,0,672,672,GasA,2,1,0,960,0,0,960,0,0,1,0,3,1,0,5,0,0,-2,Basment,1956.0,1,1,288,0,0,Y,64,0,0,0,160,0,-1,MnPrv,None,0,10,2009,COD,Abnorml,112000,-1,93.6700775,42.0256764
1123,1124,20,RL,50.0,9405,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,1Fam,1,5,9,1947,2008,Hip,CompShg,VinylSd,VinylSd,,0.0,0,2,CBlock,0,0,0,0,0,0,0,698,698,GasA,2,1,1,698,0,0,698,0,1,1,0,2,1,0,4,0,0,-2,None,,0,0,0,-2,-2,Y,0,200,0,0,0,0,-1,None,None,0,6,2009,WD,Normal,118000,-3,93.6700775,42.0256764
1124,1125,80,RL,,9125,Pave,None,1,Lvl,AllPub,Inside,1,Gilbert,0,0,1Fam,SLvl,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,BrkFace,170.0,0,0,PConc,1,0,0,0,0,0,0,384,384,GasA,1,1,1,812,670,0,1482,0,0,2,1,3,1,1,7,0,1,0,Attchd,1992.0,3,2,392,0,0,Y,100,25,0,0,0,0,-1,None,None,0,7,2007,WD,Normal,163900,1,93.6482427,42.1073852
1125,1126,20,RL,60.0,10434,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,4,5,1955,1955,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,0,0,0,0,0,0,0,1005,1005,GasA,0,1,1,1005,0,0,1005,0,0,1,0,2,1,-1,5,0,1,0,Detchd,1977.0,1,2,672,-1,-1,Y,0,0,0,0,0,0,-1,None,None,0,11,2009,WD,Normal,115000,-4,,
1126,1127,120,RL,53.0,3684,Pave,None,0,Lvl,AllPub,Inside,1,Blmngtn,0,0,TwnhsE,1,7,5,2007,2007,Hip,CompShg,VinylSd,VinylSd,BrkFace,130.0,1,0,PConc,1,0,0,0,0,0,0,1373,1373,GasA,2,1,1,1555,0,0,1555,0,0,2,0,2,1,1,7,0,1,0,Attchd,2007.0,3,3,660,0,0,Y,143,20,0,0,0,0,-1,None,None,0,6,2009,WD,Normal,174000,3,93.5880772,42.0559335
1127,1128,20,RL,182.0,14572,Pave,None,3,Lvl,AllPub,Corner,1,Gilbert,0,0,1Fam,1,7,5,2004,2004,Hip,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,2,5,1300,0,0,230,1530,GasA,2,1,1,1530,0,0,1530,1,0,2,0,3,1,1,7,0,1,1,Attchd,2004.0,3,3,630,0,0,Y,144,36,0,0,0,0,-1,None,None,0,11,2007,WD,Family,259000,4,93.6482427,42.1073852
1128,1129,60,RL,59.0,11796,Pave,None,1,Lvl,AllPub,Inside,1,Gilbert,0,0,1Fam,4,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,2,0,0,0,0,847,847,GasA,2,1,1,847,1112,0,1959,0,0,2,1,4,1,1,8,0,1,1,BuiltIn,2004.0,3,2,434,0,0,Y,100,48,0,0,0,0,-1,None,None,0,7,2007,WD,Normal,215000,4,93.6482427,42.1073852
1129,1130,90,RM,60.0,7200,Pave,Grvl,0,Lvl,AllPub,Inside,1,OldTown,0,0,Duplex,,5,5,1980,1980,Gable,CompShg,MetalSd,MetalSd,BrkFace,180.0,0,0,CBlock,1,0,1,5,936,0,0,0,936,GasA,0,1,1,936,0,0,936,1,0,1,0,2,1,0,4,0,0,-2,Detchd,1980.0,1,2,672,0,0,Y,49,0,0,0,0,0,-1,None,None,0,8,2007,WD,Normal,140000,-3,93.6158599,42.0315288
1130,1131,50,RL,65.0,7804,Pave,None,0,Lvl,AllPub,Inside,1,SWISU,0,0,1Fam,3,4,3,1928,1950,Gable,CompShg,WdShing,Plywood,,0.0,0,0,BrkTil,0,0,0,3,622,0,0,500,1122,GasA,0,1,1,1328,653,0,1981,1,0,2,0,4,1,1,7,-2,2,0,Detchd,1981.0,1,2,576,0,0,Y,431,44,0,0,0,0,-1,MnPrv,None,0,12,2009,WD,Normal,135000,0,93.6554093,42.0126438
1131,1132,20,RL,63.0,10712,Pave,None,0,Lvl,AllPub,Inside,1,Mitchel,0,0,1Fam,1,5,5,1991,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,PConc,1,0,1,3,212,0,0,762,974,GasA,0,1,1,974,0,0,974,0,0,1,0,3,1,0,5,0,0,-2,None,,0,0,0,-2,-2,Y,0,28,0,0,0,0,-1,MnPrv,None,0,9,2007,Oth,Abnorml,93500,-7,93.6048323,41.9923905
1132,1133,70,RM,90.0,9900,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,4,6,4,1880,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,1,0,0,0,0,1008,1008,GasW,0,1,1,1178,1032,0,2210,0,0,2,0,5,1,-1,8,0,0,-2,Detchd,1930.0,1,1,205,-1,0,N,0,48,0,0,0,0,-1,None,None,0,5,2007,WD,Normal,117500,-5,93.6158599,42.0315288
1133,1134,60,RL,80.0,9828,Pave,None,1,Lvl,AllPub,Inside,1,SawyerW,0,0,1Fam,4,8,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,,0.0,1,0,PConc,1,0,0,5,584,0,0,544,1128,GasA,2,1,1,1142,878,0,2020,0,0,2,1,3,1,1,8,0,1,0,Attchd,1995.0,2,2,466,0,0,Y,0,155,0,0,0,0,-1,None,None,0,6,2009,WD,Normal,239500,3,93.6196433,42.0262182
1134,1135,60,RL,57.0,8773,Pave,None,1,HLS,AllPub,Inside,1,Gilbert,0,0,1Fam,4,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,PConc,1,0,2,0,0,0,0,916,916,GasA,1,1,1,916,684,0,1600,0,0,2,1,3,1,0,7,0,1,0,Attchd,1997.0,3,2,460,0,0,Y,100,38,0,0,0,0,-1,None,None,0,8,2007,WD,Normal,169000,0,93.6482427,42.1073852
1135,1136,30,RM,60.0,6180,Pave,None,0,Lvl,AllPub,Corner,1,BrkSide,0,0,1Fam,1,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,960,960,GasA,0,0,1,986,0,0,986,0,0,1,0,2,1,0,5,0,1,1,Detchd,1926.0,1,1,180,0,0,Y,0,128,0,0,0,0,-1,None,None,0,5,2007,WD,Normal,102000,0,93.6276074,42.0322741
1136,1137,50,RL,80.0,9600,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,3,6,5,1950,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,0,0,0,3,280,0,0,752,1032,GasA,0,1,0,1032,220,0,1252,0,0,1,0,3,1,0,6,0,0,-2,Attchd,1950.0,1,1,288,0,0,Y,0,0,96,0,0,0,-1,None,None,0,4,2008,WD,Abnorml,119000,-3,,
1137,1138,50,RL,54.0,6342,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,-2,0,1Fam,3,5,8,1875,1996,Gable,CompShg,VinylSd,VinylSd,,0.0,0,1,CBlock,0,0,0,0,0,0,0,780,780,GasA,1,0,1,780,240,0,1020,0,0,1,0,2,1,0,6,0,0,-2,None,,0,0,0,-2,-2,N,0,0,176,0,0,0,-1,None,None,0,5,2010,WD,Normal,94000,-5,93.6196433,42.0262182
1138,1139,20,RL,,9819,Pave,None,1,Lvl,AllPub,Inside,2,Mitchel,0,0,1Fam,1,6,5,1977,1977,Gable,CompShg,Plywood,ImStucc,,0.0,0,0,PConc,0,0,1,4,1567,0,0,0,1567,GasA,0,1,1,1567,0,0,1567,1,0,2,0,2,1,1,5,0,2,0,Attchd,1977.0,2,2,714,0,0,Y,264,32,0,0,0,0,-1,None,None,0,5,2009,WD,Normal,196000,0,93.6048323,41.9923905
1139,1140,30,RL,98.0,8731,Pave,None,1,Lvl,AllPub,Inside,1,BrkSide,0,0,1Fam,1,5,5,1920,1950,Gable,CompShg,Stucco,Stucco,,0.0,0,-1,BrkTil,0,0,0,3,645,0,0,270,915,GasA,0,1,1,1167,0,0,1167,0,0,1,0,3,1,0,6,-4,1,1,Detchd,1972.0,1,2,495,0,0,Y,0,0,216,0,126,0,-1,None,None,0,5,2007,WD,Normal,144000,-1,93.6276074,42.0322741
1140,1141,20,RL,60.0,7350,Pave,None,0,Lvl,AllPub,Corner,1,NAmes,0,0,1Fam,1,5,7,1951,1951,Gable,CompShg,HdBoard,HdBoard,,0.0,0,0,CBlock,0,0,1,4,852,0,0,100,952,GasA,0,1,1,952,0,0,952,1,0,1,0,2,1,0,4,0,0,-2,Detchd,1988.0,1,2,840,0,0,Y,0,0,0,0,0,0,-1,None,None,0,6,2008,COD,Abnorml,139000,-3,,
1141,1142,60,RL,,10304,Pave,None,1,Lvl,AllPub,CulDSac,1,NWAmes,1,0,1Fam,4,5,7,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,44.0,0,1,CBlock,0,0,0,4,381,0,0,399,780,GasA,2,1,1,1088,780,0,1868,1,0,2,1,4,1,1,9,0,1,0,Attchd,1976.0,1,2,484,0,0,Y,448,96,0,0,0,0,-1,None,None,0,10,2009,WD,Normal,197500,3,93.6668704,42.0561644
1142,1143,60,RL,77.0,9965,Pave,None,0,Lvl,AllPub,Inside,1,CollgCr,0,0,1Fam,4,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,340.0,1,0,PConc,2,0,1,5,1150,0,0,316,1466,GasA,2,1,1,1466,1362,0,2828,1,0,3,0,4,1,1,11,0,1,0,BuiltIn,2006.0,2,3,1052,0,0,Y,125,144,0,0,0,0,-1,None,None,0,4,2007,New,Partial,424870,3,93.6629245,42.0210558
1143,1144,20,RL,,9000,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,1,5,3,1959,1959,Gable,CompShg,Wd Sdng,Plywood,,0.0,0,0,CBlock,0,0,0,5,288,0,0,718,1006,GasA,0,1,1,1006,0,0,1006,0,0,1,0,3,1,0,5,0,0,-2,None,,0,0,0,-2,-2,Y,0,24,0,0,0,0,-1,None,None,0,7,2008,WD,Normal,80000,-7,93.6196433,42.0262182
1144,1145,190,RL,60.0,12180,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,2fmCon,3,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,-1,BrkTil,1,0,0,3,348,0,0,324,672,Grav,-1,0,0,672,252,0,924,1,0,1,0,2,1,-1,5,0,0,-2,Detchd,1941.0,1,1,280,0,0,Y,0,0,0,0,0,0,-1,MnPrv,None,0,7,2010,WD,Normal,80000,-6,93.6700775,42.0256764
1145,1146,50,RM,52.0,6240,Pave,None,0,Lvl,AllPub,Inside,1,BrkSide,0,0,1Fam,3,5,6,1928,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,BrkTil,0,0,0,0,0,0,0,1042,1042,GasA,2,1,1,1042,534,0,1576,0,0,1,0,3,1,0,8,0,1,1,Detchd,1928.0,1,1,225,0,0,Y,0,0,0,0,0,0,-1,None,None,0,8,2006,WD,Family,149000,2,93.6276074,42.0322741
1146,1147,20,RL,,11200,Pave,None,0,Lvl,AllPub,Inside,1,SawyerW,0,0,1Fam,1,6,5,1985,1985,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,85.0,1,0,CBlock,1,0,0,5,1258,0,0,40,1298,GasA,0,1,1,1298,0,0,1298,1,0,2,0,3,1,1,5,0,1,0,Attchd,1985.0,1,2,403,0,0,Y,165,26,0,0,0,0,-1,None,None,0,5,2006,WD,Normal,180000,1,93.6196433,42.0262182
1147,1148,70,RL,75.0,12000,Pave,None,0,Bnk,AllPub,Inside,1,Crawfor,0,0,1Fam,4,7,7,1941,1950,Gable,CompShg,MetalSd,MetalSd,,0.0,0,0,CBlock,0,0,0,2,275,0,0,429,704,GasA,2,1,1,860,704,0,1564,0,0,1,1,3,1,-1,7,0,1,1,Attchd,1941.0,1,1,234,0,0,Y,0,0,0,0,0,0,-1,None,None,0,7,2009,WD,Normal,174500,1,93.6196433,42.0262182
1148,1149,50,RM,,5700,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,0,0,1Fam,3,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,0,0,PConc,0,0,0,0,0,0,0,572,572,GasA,0,1,1,572,539,0,1111,0,0,1,0,2,1,0,5,0,1,1,Detchd,1982.0,1,1,288,0,0,Y,0,0,176,0,0,0,-1,None,None,0,8,2008,WD,Normal,116900,0,93.6158599,42.0315288
1149,1150,70,RM,50.0,9000,Pave,None,0,Lvl,AllPub,Inside,1,OldTown,-2,0,1Fam,4,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,,0.0,0,1,PConc,0,0,0,4,624,0,0,26,650,GasA,2,1,1,832,650,0,1482,0,1,1,0,3,1,0,7,0,0,-2,Detchd,1930.0,1,2,324,0,0,Y,0,0,0,0,0,0,-1,None,None,0,7,2009,WD,Normal,143000,0,93.6158599,42.0315288
1150,1151,20,RL,57.0,8280,Pave,None,1,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,1,6,5,1950,1950,Gable,CompShg,BrkFace,BrkFace,,0.0,0,0,CBlock,0,0,0,0,0,0,0,932,932,GasA,2,1,0,932,0,0,932,0,0,1,0,2,1,1,4,0,1,1,Attchd,1950.0,1,1,306,0,0,Y,0,0,214,0,0,0,-1,GdPrv,None,0,11,2007,WD,Normal,124000,3,,
1151,1152,20,RL,134.0,17755,Pave,None,0,Lvl,AllPub,Inside,1,Edwards,0,0,1Fam,1,5,4,1959,1959,Gable,CompShg,HdBoard,Plywood,BrkFace,132.0,0,0,CBlock,0,0,0,3,176,0,0,1290,1466,GasA,0,1,1,1466,0,0,1466,0,0,1,1,3,1,-1,6,0,2,1,Attchd,1959.0,3,2,528,0,0,Y,0,140,0,0,100,0,-1,None,None,0,11,2006,WD,Normal,149900,-1,93.6700775,42.0256764
1152,1153,20,RL,90.0,14115,Pave,None,1,Lvl,AllPub,Inside,1,Crawfor,0,0,1Fam,1,6,7,1956,2004,Gable,CompShg,Stone,Stone,,0.0,0,0,PConc,0,0,0,4,296,5,547,230,1073,GasA,2,1,1,1811,0,0,1811,0,0,1,0,2,1,2,6,0,1,1,Attchd,1956.0,3,2,470,0,0,Y,0,0,280,0,0,0,-1,None,None,0,7,2006,WD,Abnorml,230000,4,93.6196433,42.0262182
1153,1154,30,RM,,5890,Pave,None,0,Lvl,AllPub,Corner,1,IDOTRR,0,0,1Fam,1,6,8,1930,2007,Gable,CompShg,Wd Sdng,Wd Sdng,,0.0,1,1,BrkTil,0,0,2,4,538,0,0,278,816,GasA,2,1,1,816,0,0,816,0,0,1,0,2,1,0,5,0,0,-2,Detchd,2002.0,1,1,432,0,0,Y,0,0,96,0,0,0,-1,None,None,0,6,2008,WD,Normal,120500,1,93.6196433,42.0262182
1154,1155,60,RL,,13700,Pave,None,1,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,4,7,6,1965,1988,Gable,CompShg,VinylSd,VinylSd,Stone,288.0,0,0,CBlock,0,0,1,4,454,0,0,410,864,GasA,0,1,1,902,918,0,1820,0,0,1,2,4,1,1,8,0,2,1,Attchd,1965.0,1,2,492,0,0,Y,60,84,0,0,273,0,-1,GdPrv,None,0,5,2008,WD,Normal,201800,1,,
1155,1156,20,RL,90.0,10768,Pave,None,1,Lvl,AllPub,Corner,1,Veenker,0,0,1Fam,1,5,8,1976,2004,Gable,CompShg,Plywood,Plywood,,0.0,1,1,CBlock,1,0,1,4,1157,0,0,280,1437,GasA,0,1,1,1437,0,0,1437,1,0,2,0,3,1,1,6,0,1,-1,Attchd,1976.0,2,2,528,0,0,Y,0,21,0,0,180,0,-1,None,None,0,7,2007,WD,Normal,218000,1,93.6515453,42.0383826
1156,1157,80,RL,85.0,9350,Pave,None,0,Lvl,AllPub,Inside,1,NAmes,0,0,1Fam,SLvl,5,8,1965,1999,Gable,CompShg,BrkFace,BrkFace,,0.0,0,1,PConc,0,0,1,4,633,0,0,586,1219,GasA,1,1,1,1265,0,0,1265,0,1,2,0,3,1,1,6,0,1,1,Attchd,1965.0,2,2,502,0,0,Y,0,92,0,96,0,0,-1,MnPrv,None,0,10,2008,WD,Normal,179900,3,,
1157,1158,120,RL,34.0,5001,Pave,None,1,Lvl,AllPub,Inside,1,NridgHt,0,0,Twnhs,1,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,166.0,1,0,PConc,1,0,0,5,904,0,0,410,1314,GasA,2,1,1,1314,0,0,1314,1,0,2,0,2,1,1,6,0,1,1,Attchd,2008.0,2,2,626,0,0,Y,172,62,0,0,0,0,-1,None,None,0,7,2009,WD,Normal,230000,4,93.6521432,42.0593971
1158,1159,20,RL,92.0,11932,Pave,None,0,Lvl,AllPub,FR2,1,Somerst,-2,0,1Fam,1,8,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,Stone,186.0,1,0,PConc,1,0,0,0,0,0,0,1580,1580,GasA,2,1,1,1580,0,0,1580,0,0,2,0,3,1,1,7,0,0,-2,Attchd,2008.0,2,3,830,0,0,Y,0,24,0,0,0,0,-1,None,None,0,6,2008,ConLD,Partial,235128,1,93.6435389,42.0489287
1159,1160,60,RL,76.0,9120,Pave,None,0,Lvl,AllPub,Inside,1,NWAmes,0,0,1Fam,4,6,6,1974,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,270.0,1,0,CBlock,0,0,0,4,442,0,0,459,901,GasA,0,1,1,943,933,0,1876,0,0,2,1,4,1,1,8,0,1,0,Attchd,1974.0,2,2,540,1,0,Y,0,69,0,0,0,0,-1,None,None,0,7,2008,WD,Normal,185000,2,93.6668704,42.0561644
1160,1161,160,RL,24.0,2280,Pave,None,0,Lvl,AllPub,Inside,1,NPkVill,0,0,Twnhs,4,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,,0.0,0,0,CBlock,1,0,0,4,311,0,0,544,855,GasA,-1,1,1,855,601,0,1456,0,0,2,1,3,1,0,7,0,1,0,Attchd,1978.0,1,2,440,0,0,Y,26,0,0,0,0,0,-1,None,None,0,7,2010,WD,Normal,146000,-2,93.6196433,42.0262182
1161,1162,20,RL,,14778,Pave,None,1,Low,AllPub,CulDSac,1,Crawfor,1,0,1Fam,1,6,7,1954,2006,Hip,CompShg,HdBoard,HdBoard,BrkFace,72.0,1,0,CBlock,0,0,0,3,728,0,0,568,1296,GasA,2,1,1,1640,0,0,1640,1,0,1,0,3,1,1,7,0,1,1,Detchd,1993.0,1,2,924,0,0,Y,108,0,0,216,0,0,-1,None,None,0,11,2008,WD,Normal,224000,4,93.6196433,42.0262182
1162,1163,20,RL,109.0,8724,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,0,0,1Fam,1,5,5,1968,1968,Gable,CompShg,VinylSd,VinylSd,,0.0,0,0,CBlock,1,0,0,3,492,0,0,402,894,GasA,1,1,1,894,0,0,894,0,0,1,0,3,1,0,5,0,1,-2,Attchd,1968.0,3,2,450,0,0,Y,0,0,0,0,0,0,-1,None,None,0,5,2007,WD,Normal,129000,-2,93.6196433,42.0262182
1163,1164,90,RL,60.0,12900,Pave,None,0,Lvl,AllPub,Inside,1,Sawyer,-2,0,Duplex,,4,4,1969,1969,Gable,CompShg,Plywood,Plywood,,0.0,0,0,CBlock,1,0,2,5,1198,0,0,0,1198,GasA,0,1,1,1258,0,0,1258,2,0,0,2,0,2,0,6,0,0,-2,CarPort,1969.0,1,2,400,-1,0,Y,120,0,0,0,0,0,-1,None,None,0,1,2008,WD,Alloca,108959,-4,93.6196433,42.0262182
